country,rfo_id,reference_year,SDG2,Budget,j,GDP,norm_Budget,wave,norm_gbard
AT,AT5001,2019,democracy_and_governance_16,75379.75,2019EURO,473778976,.00015910319,2021,7.7164432e-06
AT,AT5003,2019,urban_mobility_11,32675,2019EURO,473778976,.000068966758,2021,7.7164432e-06
AT,AT5001,2019,Fishing_14,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,Fishing_14,770,2019EURO,473778976,1.6252304e-06,2021,7.7164432e-06
AT,AT5003,2019,equal_education_4,21023.5,2019EURO,473778976,.000044374068,2021,7.7164432e-06
AT,AT5003,2019,heritage_conservation_11,26242,2019EURO,473778976,.000055388697,2021,7.7164432e-06
AT,AT5003,2019,mental_health_3,15805,2019EURO,473778976,.000033359436,2021,7.7164432e-06
AT,AT5002,2019,peace_conflict_16,49898.727,2019EURO,473778976,.00010532069,2021,7.7164432e-06
AT,AT5003,2019,soil_quality_15,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,renewable_energy_7,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,gender_equality_1,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,carbon_footprint_13,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5001,2019,Not detected,39063.125,2019EURO,473778976,.000082450104,2021,7.7164432e-06
AT,AT5003,2019,Fishing_14,32675,2019EURO,473778976,.000068966758,2021,7.7164432e-06
AT,AT5001,2019,illness_from_pollutants_3,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5003,2019,food_consumption_and_product,37893.5,2019EURO,473778976,.000079981386,2021,7.7164432e-06
AT,AT5003,2019,marine_pollution_14,49545,2019EURO,473778976,.00010457408,2021,7.7164432e-06
AT,AT5001,2019,urban_planning_and_governanc,838.07141,2019EURO,473778976,1.7689080e-06,2021,7.7164432e-06
AT,AT5001,2019,climate_change_strategy_13,87704.164,2019EURO,473778976,.00018511619,2021,7.7164432e-06
AT,AT5003,2019,literacy_and_numeracy_4,15805,2019EURO,473778976,.000033359436,2021,7.7164432e-06
AT,AT5001,2019,gender_equality_1,75379.75,2019EURO,473778976,.00015910319,2021,7.7164432e-06
AT,AT5002,2019,sustainable_marine_resource_,770,2019EURO,473778976,1.6252304e-06,2021,7.7164432e-06
AT,AT5003,2019,human_rights_16,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5004,2019,urban_planning_and_governanc,9600,2019EURO,473778976,.000020262612,2021,7.7164432e-06
AT,AT5003,2019,traffic_accidents_3,37893.5,2019EURO,473778976,.000079981386,2021,7.7164432e-06
AT,AT5001,2019,local_culture_and_products_8,1200,2019EURO,473778976,2.5328266e-06,2021,7.7164432e-06
AT,AT5002,2019,substance_abuse_3,33955,2019EURO,473778976,.000071668437,2021,7.7164432e-06
AT,AT5001,2019,employment_equality_opportun,77771.594,2019EURO,473778976,.00016415163,2021,7.7164432e-06
AT,AT5001,2019,provision_of_teacher_and_fac,80957.695,2019EURO,473778976,.0001708765,2021,7.7164432e-06
AT,AT5002,2019,economic_productivity_8,60078.375,2019EURO,473778976,.00012680676,2021,7.7164432e-06
AT,AT5001,2019,gender_equality_5,75379.75,2019EURO,473778976,.00015910319,2021,7.7164432e-06
AT,AT5003,2019,Not detected,29834.867,2019EURO,473778976,.000062972118,2021,7.7164432e-06
AT,AT5004,2019,gender_equality_1,8530.5,2019EURO,473778976,.000018005232,2021,7.7164432e-06
AT,AT5002,2019,gender_equality_1,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5002,2019,technology_infrastructure_9,42464.078,2019EURO,473778976,.000089628455,2021,7.7164432e-06
AT,AT5001,2019,marine_pollution_14,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,employment_equality_opportun,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5001,2019,access_to_education_4,78171.594,2019EURO,473778976,.00016499592,2021,7.7164432e-06
AT,AT5003,2019,sustainable_marine_resource_,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5004,2019,force_labour_8,9600,2019EURO,473778976,.000020262612,2021,7.7164432e-06
AT,AT5004,2019,economic_inequality_1,12138,2019EURO,473778976,.000025619542,2021,7.7164432e-06
AT,AT5001,2019,soil_quality_15,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,carbon_footprint_13,15258.875,2019EURO,473778976,.000032206739,2021,7.7164432e-06
AT,AT5001,2019,youth_employment_8,138866.67,2019EURO,473778976,.00029310433,2021,7.7164432e-06
AT,AT5003,2019,sustainable_management_of_na,32675,2019EURO,473778976,.000068966758,2021,7.7164432e-06
AT,AT5003,2019,disaster_vulnerability_1,21023.5,2019EURO,473778976,.000044374068,2021,7.7164432e-06
AT,AT5004,2019,technology_infrastructure_9,12138,2019EURO,473778976,.000025619542,2021,7.7164432e-06
AT,AT5001,2019,biodiversity_and_ecosystem_1,138866.67,2019EURO,473778976,.00029310433,2021,7.7164432e-06
AT,AT5002,2019,human_rights_16,38904.199,2019EURO,473778976,.00008211466,2021,7.7164432e-06
AT,AT5002,2019,traffic_accidents_3,18252,2019EURO,473778976,.000038524293,2021,7.7164432e-06
AT,AT5004,2019,crime_and_terrorism_16,12138,2019EURO,473778976,.000025619542,2021,7.7164432e-06
AT,AT5004,2019,climate_change_strategy_13,9600,2019EURO,473778976,.000020262612,2021,7.7164432e-06
AT,AT5003,2019,crime_and_terrorism_16,37893.5,2019EURO,473778976,.000079981386,2021,7.7164432e-06
AT,AT5004,2019,access_to_education_4,8530.5,2019EURO,473778976,.000018005232,2021,7.7164432e-06
AT,AT5001,2019,agricultural_productivity_an,122529.41,2019EURO,473778976,.00025862147,2021,7.7164432e-06
AT,AT5003,2019,air_quality_management_13,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5004,2019,gender_equality_5,8530.5,2019EURO,473778976,.000018005232,2021,7.7164432e-06
AT,AT5003,2019,social_equality_1,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,access_to_education_4,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5003,2019,agricultural_productivity_an,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,youth_employment_8,13103.667,2019EURO,473778976,.000027657763,2021,7.7164432e-06
AT,AT5001,2019,work_conditions_8,80762.805,2019EURO,473778976,.00017046515,2021,7.7164432e-06
AT,AT5001,2019,preventing_and_treaiting_dis,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5001,2019,waste_management_recycling_1,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5003,2019,water_resource_6,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,poverty_measurement_reductio,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,sustainable_tourism_12,37893.5,2019EURO,473778976,.000079981386,2021,7.7164432e-06
AT,AT5003,2019,innovation_9,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,access_to_housing_11,121838,2019EURO,473778976,.00025716212,2021,7.7164432e-06
AT,AT5002,2019,Sanitation_6,14907.889,2019EURO,473778976,.000031465916,2021,7.7164432e-06
AT,AT5002,2019,agricultural_productivity_an,770,2019EURO,473778976,1.6252304e-06,2021,7.7164432e-06
AT,AT5002,2019,urban_environmental_mitigati,54688.555,2019EURO,473778976,.00011543052,2021,7.7164432e-06
AT,AT5002,2019,health_care_provision_3,37372.688,2019EURO,473778976,.000078882113,2021,7.7164432e-06
AT,AT5002,2019,poverty_measurement_reductio,41254.5,2019EURO,473778976,.000087075416,2021,7.7164432e-06
AT,AT5004,2019,industrial_research_9,11292,2019EURO,473778976,.000023833898,2021,7.7164432e-06
AT,AT5001,2019,access_to_housing_11,500,2019EURO,473778976,1.0553445e-06,2021,7.7164432e-06
AT,AT5002,2019,democracy_and_governance_16,37372.688,2019EURO,473778976,.000078882113,2021,7.7164432e-06
AT,AT5001,2019,sustainable_management_of_na,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,force_labour_8,22213,2019EURO,473778976,.000046884732,2021,7.7164432e-06
AT,AT5002,2019,mental_health_3,17301.461,2019EURO,473778976,.000036518002,2021,7.7164432e-06
AT,AT5002,2019,social_equality_1,37372.688,2019EURO,473778976,.000078882113,2021,7.7164432e-06
AT,AT5002,2019,bribery_and_corruption_16,176707,2019EURO,473778976,.0003729735,2021,7.7164432e-06
AT,AT5002,2019,Not detected,45644.777,2019EURO,473778976,.000096341922,2021,7.7164432e-06
AT,AT5003,2019,democracy_and_governance_16,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5004,2019,poverty_measurement_reductio,12138,2019EURO,473778976,.000025619542,2021,7.7164432e-06
AT,AT5001,2019,Sanitation_6,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5004,2019,social_equality_1,8530.5,2019EURO,473778976,.000018005232,2021,7.7164432e-06
AT,AT5002,2019,sexual_and_reproductive_heal,20794.834,2019EURO,473778976,.000043891425,2021,7.7164432e-06
AT,AT5002,2019,equal_access_to_justice_16,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5001,2019,poverty_measurement_reductio,80762.805,2019EURO,473778976,.00017046515,2021,7.7164432e-06
AT,AT5002,2019,marine_technology_14,14772.4,2019EURO,473778976,.000031179941,2021,7.7164432e-06
AT,AT5001,2019,social_equality_1,91297.086,2019EURO,473778976,.00019269974,2021,7.7164432e-06
AT,AT5003,2019,energy_efficiency_7,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,sustainable_agriculture_2,770,2019EURO,473778976,1.6252304e-06,2021,7.7164432e-06
AT,AT5001,2019,equal_access_to_justice_16,110249.1,2019EURO,473778976,.00023270155,2021,7.7164432e-06
AT,AT5001,2019,energy_efficiency_7,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,work_conditions_8,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5003,2019,waste_management_recycling_1,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5001,2019,innovation_9,72780.445,2019EURO,473778976,.00015361687,2021,7.7164432e-06
AT,AT5001,2019,marine_technology_14,1700,2019EURO,473778976,3.5881710e-06,2021,7.7164432e-06
AT,AT5001,2019,food_consumption_and_product,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5001,2019,urban_environmental_mitigati,115722.22,2019EURO,473778976,.00024425361,2021,7.7164432e-06
AT,AT5002,2019,biodiversity_and_ecosystem_1,15258.875,2019EURO,473778976,.000032206739,2021,7.7164432e-06
AT,AT5004,2019,economic_productivity_8,11292,2019EURO,473778976,.000023833898,2021,7.7164432e-06
AT,AT5003,2019,Sanitation_6,37893.5,2019EURO,473778976,.000079981386,2021,7.7164432e-06
AT,AT5004,2019,equal_education_4,11292,2019EURO,473778976,.000023833898,2021,7.7164432e-06
AT,AT5003,2019,economic_inequality_1,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5001,2019,literacy_and_numeracy_4,130187.5,2019EURO,473778976,.0002747853,2021,7.7164432e-06
AT,AT5002,2019,equal_education_4,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5003,2019,gender_equality_5,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5004,2019,equal_access_to_justice_16,11292,2019EURO,473778976,.000023833898,2021,7.7164432e-06
AT,AT5002,2019,gender_equality_5,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5001,2019,force_labour_8,104150,2019EURO,473778976,.00021982825,2021,7.7164432e-06
AT,AT5001,2019,traffic_accidents_3,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5003,2019,access_to_education_4,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,childbirth_and_infant_mortal,18749.75,2019EURO,473778976,.000039574887,2021,7.7164432e-06
AT,AT5003,2019,bribery_and_corruption_16,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,industrial_research_9,39464.199,2019EURO,473778976,.000083296647,2021,7.7164432e-06
AT,AT5001,2019,economic_productivity_8,78171.594,2019EURO,473778976,.00016499592,2021,7.7164432e-06
AT,AT5002,2019,climate_change_strategy_13,15827.363,2019EURO,473778976,.000033406639,2021,7.7164432e-06
AT,AT5001,2019,water_resource_6,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,preventing_and_treaiting_dis,17328.715,2019EURO,473778976,.000036575526,2021,7.7164432e-06
AT,AT5004,2019,work_conditions_8,8530.5,2019EURO,473778976,.000018005232,2021,7.7164432e-06
AT,AT5001,2019,industrial_research_9,81178.195,2019EURO,473778976,.0001713419,2021,7.7164432e-06
AT,AT5002,2019,crime_and_terrorism_16,27943.5,2019EURO,473778976,.000058980033,2021,7.7164432e-06
AT,AT5003,2019,climate_change_strategy_13,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5001,2019,urban_mobility_11,109947.37,2019EURO,473778976,.00023206467,2021,7.7164432e-06
AT,AT5003,2019,sexual_and_reproductive_heal,21023.5,2019EURO,473778976,.000044374068,2021,7.7164432e-06
AT,AT5001,2019,sustainable_marine_resource_,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5001,2019,mental_health_3,116055.55,2019EURO,473778976,.00024495716,2021,7.7164432e-06
AT,AT5003,2019,illness_from_pollutants_3,32675,2019EURO,473778976,.000068966758,2021,7.7164432e-06
AT,AT5001,2019,equal_education_4,80762.805,2019EURO,473778976,.00017046515,2021,7.7164432e-06
AT,AT5003,2019,local_culture_and_products_8,26242,2019EURO,473778976,.000055388697,2021,7.7164432e-06
AT,AT5003,2019,force_labour_8,26242,2019EURO,473778976,.000055388697,2021,7.7164432e-06
AT,AT5001,2019,economic_inequality_1,99476.188,2019EURO,473778976,.00020996328,2021,7.7164432e-06
AT,AT5002,2019,heritage_conservation_11,55013,2019EURO,473778976,.00011611533,2021,7.7164432e-06
AT,AT5002,2019,urban_planning_and_governanc,91527.5,2019EURO,473778976,.00019318608,2021,7.7164432e-06
AT,AT5003,2019,access_to_housing_11,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5001,2019,sustainable_tourism_12,130187.5,2019EURO,473778976,.0002747853,2021,7.7164432e-06
AT,AT5004,2019,marine_technology_14,9118,2019EURO,473778976,.000019245261,2021,7.7164432e-06
AT,AT5003,2019,marine_technology_14,37893.5,2019EURO,473778976,.000079981386,2021,7.7164432e-06
AT,AT5004,2019,access_to_housing_11,9600,2019EURO,473778976,.000020262612,2021,7.7164432e-06
AT,AT5003,2019,health_care_provision_3,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5001,2019,crime_and_terrorism_16,122882.35,2019EURO,473778976,.00025936641,2021,7.7164432e-06
AT,AT5001,2019,foresty_15,148785.72,2019EURO,473778976,.00031404037,2021,7.7164432e-06
AT,AT5001,2019,food_security_2,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5003,2019,urban_environmental_mitigati,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,preventing_and_treaiting_dis,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5002,2019,waste_management_recycling_1,14907.889,2019EURO,473778976,.000031465916,2021,7.7164432e-06
AT,AT5003,2019,foresty_15,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5003,2019,economic_productivity_8,30530.666,2019EURO,473778976,.000064440734,2021,7.7164432e-06
AT,AT5004,2019,democracy_and_governance_16,8530.5,2019EURO,473778976,.000018005232,2021,7.7164432e-06
AT,AT5001,2019,peace_conflict_16,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5001,2019,disaster_vulnerability_1,0,2019EURO,473778976,0,2021,7.7164432e-06
AT,AT5002,2019,urban_mobility_11,18244.727,2019EURO,473778976,.000038508941,2021,7.7164432e-06
AT,AT5001,2019,bribery_and_corruption_16,637,2019EURO,473778976,1.3445087e-06,2021,7.7164432e-06
AT,AT5002,2019,economic_inequality_1,41922.848,2019EURO,473778976,.000088486086,2021,7.7164432e-06
AT,AT5003,2020,sustainable_tourism_12,37893.5,2020EURO,420009664,.000090220543,2021,9.5417909e-06
AT,AT5003,2020,technology_infrastructure_9,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5003,2020,water_resource_6,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5003,2020,youth_employment_8,49545,2020EURO,420009664,.00011796157,2021,9.5417909e-06
AT,AT5001,2020,urban_mobility_11,115722.22,2020EURO,420009664,.00027552276,2021,9.5417909e-06
AT,AT5003,2020,disaster_vulnerability_1,21023.5,2020EURO,420009664,.000050054801,2021,9.5417909e-06
AT,AT5003,2020,economic_inequality_1,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5002,2020,work_conditions_8,37336.75,2020EURO,420009664,.00008889498,2021,9.5417909e-06
AT,AT5001,2020,access_to_housing_11,333.33334,2020EURO,420009664,7.9363258e-07,2021,9.5417909e-06
AT,AT5004,2020,access_to_housing_11,9600,2020EURO,420009664,.000022856617,2021,9.5417909e-06
AT,AT5002,2020,preventing_and_treaiting_dis,16000.125,2020EURO,420009664,.000038094659,2021,9.5417909e-06
AT,AT5004,2020,crime_and_terrorism_16,12138,2020EURO,420009664,.000028899334,2021,9.5417909e-06
AT,AT5004,2020,equal_access_to_justice_16,11292,2020EURO,420009664,.000026885096,2021,9.5417909e-06
AT,AT5004,2020,force_labour_8,9600,2020EURO,420009664,.000022856617,2021,9.5417909e-06
AT,AT5004,2020,urban_planning_and_governanc,5329,2020EURO,420009664,.000012687803,2021,9.5417909e-06
AT,AT5002,2020,poverty_measurement_reductio,38592.535,2020EURO,420009664,.000091884875,2021,9.5417909e-06
AT,AT5003,2020,provision_of_teacher_and_fac,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5002,2020,heritage_conservation_11,55093.555,2020EURO,420009664,.00013117211,2021,9.5417909e-06
AT,AT5001,2020,peace_conflict_16,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5001,2020,equal_access_to_justice_16,116040.72,2020EURO,420009664,.00027628106,2021,9.5417909e-06
AT,AT5003,2020,work_conditions_8,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5004,2020,innovation_9,11292,2020EURO,420009664,.000026885096,2021,9.5417909e-06
AT,AT5001,2020,employment_equality_opportun,80532.039,2020EURO,420009664,.00019173854,2021,9.5417909e-06
AT,AT5001,2020,sustainable_tourism_12,130187.5,2020EURO,420009664,.0003099631,2021,9.5417909e-06
AT,AT5001,2020,social_equality_1,95174.227,2020EURO,420009664,.00022660008,2021,9.5417909e-06
AT,AT5003,2020,innovation_9,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5001,2020,marine_technology_14,1700,2020EURO,420009664,4.0475261e-06,2021,9.5417909e-06
AT,AT5001,2020,crime_and_terrorism_16,130187.5,2020EURO,420009664,.0003099631,2021,9.5417909e-06
AT,AT5004,2020,marine_technology_14,9118,2020EURO,420009664,.000021709024,2021,9.5417909e-06
AT,AT5004,2020,equal_education_4,11292,2020EURO,420009664,.000026885096,2021,9.5417909e-06
AT,AT5002,2020,mental_health_3,17357.23,2020EURO,420009664,.000041325788,2021,9.5417909e-06
AT,AT5001,2020,sustainable_management_of_na,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5001,2020,marine_pollution_14,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5002,2020,food_security_2,770,2020EURO,420009664,1.8332911e-06,2021,9.5417909e-06
AT,AT5001,2020,local_culture_and_products_8,800,2020EURO,420009664,1.9047180e-06,2021,9.5417909e-06
AT,AT5004,2020,economic_productivity_8,11292,2020EURO,420009664,.000026885096,2021,9.5417909e-06
AT,AT5001,2020,force_labour_8,99380.953,2020EURO,420009664,.00023661587,2021,9.5417909e-06
AT,AT5002,2020,access_to_housing_11,92553.5,2020EURO,420009664,.00022036041,2021,9.5417909e-06
AT,AT5001,2020,energy_efficiency_7,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5001,2020,urban_environmental_mitigati,115722.22,2020EURO,420009664,.00027552276,2021,9.5417909e-06
AT,AT5003,2020,social_equality_1,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5004,2020,human_rights_16,11292,2020EURO,420009664,.000026885096,2021,9.5417909e-06
AT,AT5002,2020,gender_equality_1,35175.766,2020EURO,420009664,.000083749896,2021,9.5417909e-06
AT,AT5001,2020,poverty_measurement_reductio,80685.883,2020EURO,420009664,.00019210482,2021,9.5417909e-06
AT,AT5002,2020,agricultural_productivity_an,770,2020EURO,420009664,1.8332911e-06,2021,9.5417909e-06
AT,AT5001,2020,Sanitation_6,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5001,2020,sustainable_marine_resource_,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5003,2020,economic_productivity_8,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5002,2020,youth_employment_8,16668,2020EURO,420009664,.000039684801,2021,9.5417909e-06
AT,AT5002,2020,provision_of_teacher_and_fac,37336.75,2020EURO,420009664,.00008889498,2021,9.5417909e-06
AT,AT5003,2020,urban_environmental_mitigati,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5001,2020,agricultural_productivity_an,115944.45,2020EURO,420009664,.00027605184,2021,9.5417909e-06
AT,AT5003,2020,foresty_15,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5003,2020,crime_and_terrorism_16,37893.5,2020EURO,420009664,.000090220543,2021,9.5417909e-06
AT,AT5002,2020,literacy_and_numeracy_4,22987,2020EURO,420009664,.000054729691,2021,9.5417909e-06
AT,AT5004,2020,technology_infrastructure_9,12138,2020EURO,420009664,.000028899334,2021,9.5417909e-06
AT,AT5002,2020,Not detected,40246.156,2020EURO,420009664,.000095821975,2021,9.5417909e-06
AT,AT5003,2020,force_labour_8,26242,2020EURO,420009664,.000062479514,2021,9.5417909e-06
AT,AT5003,2020,gender_equality_5,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5003,2020,food_security_2,37893.5,2020EURO,420009664,.000090220543,2021,9.5417909e-06
AT,AT5001,2020,food_consumption_and_product,1000,2020EURO,420009664,2.3808975e-06,2021,9.5417909e-06
AT,AT5003,2020,energy_efficiency_7,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5001,2020,heritage_conservation_11,0,2020EURO,420009664,0,2021,9.5417909e-06
AT,AT5001,2020,urban_planning_and_governanc,441,2020EURO,420009664,1.0499758e-06,2021,9.5417909e-06
AT,AT5003,2020,carbon_footprint_13,30530.666,2020EURO,420009664,.000072690389,2021,9.5417909e-06
AT,AT5004,2020,carbon_footprint_13,1058,2020EURO,420009664,2.5189897e-06,2021,9.5417909e-06
AT,AT5002,2020,innovation_9,35493.41,2020EURO,420009664,.000084506173,2021,9.5417909e-06
AT,AT5003,2020,Not detected,29834.867,2020EURO,420009664,.000071033763,2021,9.5417909e-06
